Cust ID,Cust Name,Cust State,Emp ID,Employee Job Title,Employee Name,Number of Records,Order Total,Order Date,Order Num,Order Type,Price,Prod Category,Prod Name,Prod Number,Quantity,Sales Region
3700,Metz Group,Delaware,900019250,Sales Representative,Ruth Spencer,1,63.92,28/11/18,1104048,Wholesale,7.99,Blueprints,Panda Robot Blueprint,BP108,8,Central East
3025,Gusikowski Group,North Carolina,900019250,Sales Representative,Ruth Spencer,1,87.89,25/12/18,1104254,Wholesale,7.99,Blueprints,Panda Robot Blueprint,BP108,11,Central East
4399,Vivia Fice,Maryland,900019250,Sales Representative,Ruth Spencer,1,29.99,27/12/18,1104275,Retail,29.99,Training Videos,Cloud Computing,TV803,1,Central East
4206,Stehr Group,North Carolina,900019250,Sales Representative,Ruth Spencer,1,490,11/01/19,1104382,Wholesale,49,Training Videos,Mapping with Drones,TV806,10,Central East
2501,Celine Traynor,North Carolina,900019250,Sales Representative,Ruth Spencer,1,214,14/02/19,1104565,Retail,214,Robot Kits,BYOR-3000,RK605,1,Central East
3025,Gusikowski Group,North Carolina,900019250,Sales Representative,Ruth Spencer,1,80.91,08/03/19,1104732,Wholesale,8.99,Blueprints,Hexacopter Drone Blueprint,BP106,9,Central East
2495,Caye Emmer,Tennessee,900019250,Sales Representative,Ruth Spencer,1,7.99,12/03/19,1104763,Retail,7.99,Blueprints,Panda Robot Blueprint,BP108,1,Central East
2872,Feil LLC,Maryland,900019250,Sales Representative,Ruth Spencer,1,1701,17/03/19,1104803,Wholesale,189,Robot Kits,BYOR-1500,RK603,9,Central East
3464,Kutch Inc.,Virginia,900019250,Sales Representative,Ruth Spencer,1,287.88,22/03/19,1104831,Wholesale,23.99,eBooks,Polar Robots,EB514,12,Central East
3398,Kemmer and Sons,North Carolina,900019250,Sales Representative,Ruth Spencer,1,95.88,27/04/19,1105083,Wholesale,7.99,Blueprints,Panda Robot Blueprint,BP108,12,Central East
3570,Lothaire Seakes,North Carolina,900019250,Sales Representative,Ruth Spencer,1,455,01/06/19,1105321,Retail,455,Drones,DTI-84 Drone,DS305,1,Central East
2559,Collier and Sons,Tennessee,900019250,Sales Representative,Ruth Spencer,1,144,10/06/19,1105375,Wholesale,12,Blueprints,Ladybug Robot Blueprint,BP107,12,Central East
4057,Royall McParland,North Carolina,900019250,Sales Representative,Ruth Spencer,1,14.99,23/06/19,1105463,Retail,14.99,eBooks,Photograph Drones,EB513,1,Central East
2822,Erdman LLC,North Carolina,900019250,Sales Representative,Ruth Spencer,1,392,04/08/19,1105735,Wholesale,49,Training Videos,Industrial 3D Printing,TV805,8,Central East
4462,Wintheiser Inc.,Oregon,900016392,Sales Representative,Sheila Aiskovitch,1,257.94,22/09/17,1101078,Wholesale,42.99,Training Videos,Understanding 3D Printing,TV809,6,Northwest
4462,Wintheiser Inc.,Oregon,900016392,Sales Representative,Sheila Aiskovitch,1,79.9,23/09/17,1101085,Wholesale,7.99,Blueprints,Panda Robot Blueprint,BP108,10,Northwest
2682,Denis Whillock,Idaho,900016392,Sales Representative,Sheila Aiskovitch,1,189,24/09/17,1101094,Retail,189,Robot Kits,BYOR-1500,RK603,1,Northwest
2386,Boehm Inc.,Idaho,900016392,Sales Representative,Sheila Aiskovitch,1,82.5,28/09/17,1101122,Wholesale,27.5,Training Videos,Understanding Drone Regulations,TV811,3,Northwest
2313,Beatty LLC,Idaho,900016392,Sales Representative,Sheila Aiskovitch,1,155,14/10/17,1101226,Wholesale,15.5,eBooks,Fixed Wing Drones,EB508,10,Northwest
2386,Boehm Inc.,Idaho,900016392,Sales Representative,Sheila Aiskovitch,1,524.65,25/10/17,1101315,Wholesale,14.99,eBooks,Photograph Drones,EB513,35,Northwest
4226,Streich LLC,Washington,900016392,Sales Representative,Sheila Aiskovitch,1,125.7,30/10/17,1101348,Wholesale,20.95,eBooks,Helicopter Drones,EB511,6,Northwest
2781,Effertz LLC,Washington,900016392,Sales Representative,Sheila Aiskovitch,1,107.91,04/11/17,1101389,Wholesale,11.99,Blueprints,Sleepy Eye Blueprint,BP110,9,Northwest
3965,Reilly LLC,Washington,900016392,Sales Representative,Sheila Aiskovitch,1,483,25/12/17,1101730,Wholesale,69,Drone Kits,BYOD-220,DK203,7,Northwest
2884,Flatley-Effertz,Washington,900016392,Sales Representative,Sheila Aiskovitch,1,471.6,28/12/17,1101753,Wholesale,58.95,Drone Kits,BYOD-200,DK202,8,Northwest
4049,Rosenbaum LLC,Alaska,900016392,Sales Representative,Sheila Aiskovitch,1,1296,08/01/18,1101832,Wholesale,54,Drone Kits,BYOD-100,DK201,24,Northwest
2884,Flatley-Effertz,Washington,900016392,Sales Representative,Sheila Aiskovitch,1,19.96,26/01/18,1101948,Wholesale,4.99,Blueprints,Cat Robot Blueprint,BP104,4,Northwest
2311,Bea Koss,Oregon,900016392,Sales Representative,Sheila Aiskovitch,1,675,06/02/18,1102010,Retail,225,Robot Kits,BYOR-3535,RK606,3,Northwest
4405,Von Gleason,Oregon,900016392,Sales Representative,Sheila Aiskovitch,1,49,05/03/18,1102195,Retail,49,Training Videos,Industrial 3D Printing,TV805,1,Northwest
2386,Boehm Inc.,Idaho,900016392,Sales Representative,Sheila Aiskovitch,1,2796,15/03/18,1102265,Wholesale,699,Robots,RLK-9920 Robot,RS704,4,Northwest
4226,Streich LLC,Washington,900016392,Sales Representative,Sheila Aiskovitch,1,4415,23/04/18,1102524,Wholesale,883,Robots,RWW-75 Robot,RS706,5,Northwest
3111,Herman LLC,Washington,900016392,Sales Representative,Sheila Aiskovitch,1,1750,28/04/18,1102547,Wholesale,250,Drones,DX-145 Drone,DS306,7,Northwest
4462,Wintheiser Inc.,Oregon,900016392,Sales Representative,Sheila Aiskovitch,1,80.91,01/05/18,1102567,Wholesale,8.99,Blueprints,Bsquare Robot Blueprint,BP102,9,Northwest
2680,Dene Poleye,Idaho,900016392,Sales Representative,Sheila Aiskovitch,1,19.5,13/05/18,1102660,Retail,19.5,eBooks,Understanding Artificial Intelligence,EB521,1,Northwest
2520,Chloris Domone,Idaho,900016392,Sales Representative,Sheila Aiskovitch,1,189,16/06/18,1102885,Retail,189,Robot Kits,BYOR-1500,RK603,1,Northwest
4049,Rosenbaum LLC,Alaska,900016392,Sales Representative,Sheila Aiskovitch,1,120,20/06/18,1102923,Wholesale,12,Blueprints,Upside Down Robot Blueprint,BP110,10,Northwest
2868,Faythe Elmhirst,Alaska,900016392,Sales Representative,Sheila Aiskovitch,1,42.99,30/07/18,1103243,Retail,42.99,Training Videos,Understanding 3D Printing,TV809,1,Northwest
3455,Kristy Clare,Washington,900016392,Sales Representative,Sheila Aiskovitch,1,42.99,04/08/18,1103281,Retail,42.99,Training Videos,Understanding 3D Printing,TV809,1,Northwest
2386,Boehm Inc.,Idaho,900016392,Sales Representative,Sheila Aiskovitch,1,4018,08/08/18,1103310,Wholesale,49,Training Videos,Mapping with Drones,TV806,82,Northwest
2386,Boehm Inc.,Idaho,900016392,Sales Representative,Sheila Aiskovitch,1,59.96,12/08/18,1103334,Wholesale,14.99,eBooks,Single Rotor Drones,EB518,4,Northwest
2631,Darcy Trulocke,Washington,900016392,Sales Representative,Sheila Aiskovitch,1,42.99,10/09/18,1103551,Retail,42.99,Training Videos,Understanding 3D Printing,TV809,1,Northwest
2884,Flatley-Effertz,Washington,900016392,Sales Representative,Sheila Aiskovitch,1,7595,08/10/18,1103730,Wholesale,245,Robot Kits,BYOR-4005,RK607,31,Northwest
2560,Collin Tromp,Washington,900016392,Sales Representative,Sheila Aiskovitch,1,756,17/10/18,1103788,Retail,189,Robot Kits,BYOR-1000,RK602,4,Northwest
3890,Peter Tremblay,Oregon,900016392,Sales Representative,Sheila Aiskovitch,1,32.95,20/10/18,1103809,Retail,32.95,Training Videos,Open Source Code,TV807,1,Northwest
4462,Wintheiser Inc.,Oregon,900016392,Sales Representative,Sheila Aiskovitch,1,2171,23/10/18,1103824,Wholesale,167,Drone Kits,BYOD-500,DK208,13,Northwest
4183,Spencer Educators,Oregon,900016392,Sales Representative,Sheila Aiskovitch,1,8.99,26/10/18,1103852,Retail,8.99,Blueprints,Hexacopter Drone Blueprint,BP106,1,Northwest
2781,Effertz LLC,Washington,900016392,Sales Representative,Sheila Aiskovitch,1,2695,17/11/18,1103989,Wholesale,245,Robot Kits,BYOR-4005,RK607,11,Northwest
3998,Riley O'Kon,Washington,900016392,Sales Representative,Sheila Aiskovitch,1,1800,19/11/18,1104007,Retail,450,Drones,DTD-7000 Drone,DS303,4,Northwest
2173,Alana De Cristofalo,Oregon,900016392,Sales Representative,Sheila Aiskovitch,1,34.99,11/01/19,1104383,Retail,34.99,Training Videos,Robotic Essentials,TV808,1,Northwest
2313,Beatty LLC,Idaho,900016392,Sales Representative,Sheila Aiskovitch,1,24.95,21/01/19,1104431,Wholesale,4.99,Blueprints,Cat Robot Blueprint,BP104,5,Northwest
3427,Kirlin Inc.,Washington,900016392,Sales Representative,Sheila Aiskovitch,1,710.21,22/01/19,1104439,Wholesale,8.99,Blueprints,Bsquare Robot Blueprint,BP102,79,Northwest
3965,Reilly LLC,Washington,900016392,Sales Representative,Sheila Aiskovitch,1,34.93,26/01/19,1104456,Wholesale,4.99,Blueprints,Cat Robot Blueprint,BP104,7,Northwest
4462,Wintheiser Inc.,Oregon,900016392,Sales Representative,Sheila Aiskovitch,1,78,25/02/19,1104651,Wholesale,19.5,eBooks,Understanding Artificial Intelligence,EB521,4,Northwest
4252,Tamma Trotman,Alaska,900016392,Sales Representative,Sheila Aiskovitch,1,8.99,02/03/19,1104697,Retail,8.99,Blueprints,Hexacopter Drone Blueprint,BP106,1,Northwest
3427,Kirlin Inc.,Washington,900016392,Sales Representative,Sheila Aiskovitch,1,95.96,13/03/19,1104770,Wholesale,23.99,eBooks,Polar Robots,EB514,4,Northwest
3794,Nelly Demeza,Washington,900016392,Sales Representative,Sheila Aiskovitch,1,19.5,14/03/19,1104775,Retail,19.5,eBooks,Understanding Artificial Intelligence,EB521,1,Northwest
2313,Beatty LLC,Idaho,900016392,Sales Representative,Sheila Aiskovitch,1,108,26/03/19,1104857,Wholesale,12,Blueprints,Ladybug Robot Blueprint,BP107,9,Northwest
2313,Beatty LLC,Idaho,900016392,Sales Representative,Sheila Aiskovitch,1,39.95,07/04/19,1104949,Wholesale,7.99,Blueprints,Panda Robot Blueprint,BP108,5,Northwest
3412,Khalil Astle,Alaska,900016392,Sales Representative,Sheila Aiskovitch,1,167,07/04/19,1104950,Retail,167,Drone Kits,BYOD-500,DK208,1,Northwest
2336,Benedikt Rann,Washington,900016392,Sales Representative,Sheila Aiskovitch,1,89,22/04/19,1105050,Retail,89,Drone Kits,BYOD-300,DK204,1,Northwest
3117,Hesther Cowderoy,Washington,900016392,Sales Representative,Sheila Aiskovitch,1,8.99,24/04/19,1105065,Retail,8.99,Blueprints,Bsquare Robot Blueprint,BP102,1,Northwest
4216,Steve Langosh,Idaho,900016392,Sales Representative,Sheila Aiskovitch,1,16.99,29/04/19,1105100,Retail,16.99,eBooks,Delta Robots,EB506,1,Northwest
4462,Wintheiser Inc.,Oregon,900016392,Sales Representative,Sheila Aiskovitch,1,4194,06/05/19,1105139,Wholesale,699,Robots,RLK-9920 Robot,RS704,6,Northwest
4462,Wintheiser Inc.,Oregon,900016392,Sales Representative,Sheila Aiskovitch,1,49.9,21/05/19,1105224,Wholesale,4.99,Blueprints,Cat Robot Blueprint,BP104,10,Northwest
4049,Rosenbaum LLC,Alaska,900016392,Sales Representative,Sheila Aiskovitch,1,1110.35,23/06/19,1105468,Wholesale,20.95,eBooks,Helicopter Drones,EB511,53,Northwest
2386,Boehm Inc.,Idaho,900016392,Sales Representative,Sheila Aiskovitch,1,253.5,03/07/19,1105539,Wholesale,19.5,eBooks,Understanding Artificial Intelligence,EB521,13,Northwest
4211,Stephanus Beamish,Idaho,900016392,Sales Representative,Sheila Aiskovitch,1,24.95,06/07/19,1105552,Retail,24.95,eBooks,Building Your First Robot,EB502,1,Northwest
2269,Asa Tucker,Idaho,900016392,Sales Representative,Sheila Aiskovitch,1,36.99,08/07/19,1105566,Retail,36.99,Training Videos,Aerial Security,TV801,1,Northwest
3893,Petunia Gockeler,Washington,900016392,Sales Representative,Sheila Aiskovitch,1,250,14/07/19,1105603,Retail,250,Drones,DX-145 Drone,DS306,1,Northwest
3965,Reilly LLC,Washington,900016392,Sales Representative,Sheila Aiskovitch,1,296.55,03/08/19,1105729,Wholesale,32.95,Training Videos,Open Source Code,TV807,9,Northwest
2386,Boehm Inc.,Idaho,900016392,Sales Representative,Sheila Aiskovitch,1,3596,18/08/19,1105833,Wholesale,44.95,Training Videos,Understanding Automation,TV810,80,Northwest
3850,Owen Cummings,Alaska,900016392,Sales Representative,Sheila Aiskovitch,1,49,28/08/19,1105898,Retail,49,Training Videos,Industrial 3D Printing,TV805,1,Northwest
3870,Paul Goldner,Oregon,900013587,Sales Associate I,Ted Botton,1,896,05/10/17,1101168,Retail,224,Robot Kits,BYOR-3535,RK606,4,Northwest
3331,Josephina Dangerfield,Washington,900013587,Sales Associate I,Ted Botton,1,399,12/10/17,1101210,Retail,399,Drones,DA-SA702 Drone,DS301,1,Northwest
2395,Bradtke Inc.,Washington,900013587,Sales Associate I,Ted Botton,1,149.95,24/10/17,1101306,Wholesale,29.99,Training Videos,Cloud Computing,TV803,5,Northwest
2395,Bradtke Inc.,Washington,900013587,Sales Associate I,Ted Botton,1,324.87,29/10/17,1101338,Wholesale,24.99,eBooks,Building Your Own Drone,EB503,13,Northwest
2781,Effertz LLC,Washington,900013587,Sales Associate I,Ted Botton,1,1131.97,09/11/17,1101423,Wholesale,10.99,Blueprints,QuadroCopter Blueprint,BP109,103,Northwest
3019,Guido Gutierrez,Oregon,900013587,Sales Associate I,Ted Botton,1,8.99,01/12/17,1101559,Retail,8.99,Blueprints,Hexacopter Drone Blueprint,BP106,1,Northwest
3965,Reilly LLC,Washington,900013587,Sales Associate I,Ted Botton,1,199.92,03/12/17,1101576,Wholesale,24.99,eBooks,Building Your Own Drone,EB503,8,Northwest
3645,Martyn Oliphard,Washington,900013587,Sales Associate I,Ted Botton,1,4.99,05/12/17,1101592,Retail,4.99,Blueprints,Cat Robot Blueprint,BP104,1,Northwest
2395,Bradtke Inc.,Washington,900013587,Sales Associate I,Ted Botton,1,712,16/12/17,1101669,Wholesale,89,Drone Kits,BYOD-300,DK204,8,Northwest
4462,Wintheiser Inc.,Oregon,900013587,Sales Associate I,Ted Botton,1,99.95,17/12/17,1101682,Wholesale,19.99,eBooks,GPS Drones,EB509,5,Northwest
3427,Kirlin Inc.,Washington,900013587,Sales Associate I,Ted Botton,1,220.87,08/01/18,1101828,Wholesale,16.99,eBooks,RTF Drones,EB516,13,Northwest
3550,Lisle Tunnick,Washington,900013587,Sales Associate I,Ted Botton,1,250,10/01/18,1101846,Retail,250,Drones,DX-145 Drone,DS306,1,Northwest
4270,Terry Emmerich,Washington,900013587,Sales Associate I,Ted Botton,1,378,12/02/18,1102055,Retail,189,Robot Kits,BYOR-1500,RK603,2,Northwest
2395,Bradtke Inc.,Washington,900013587,Sales Associate I,Ted Botton,1,1199.5,01/03/18,1102167,Wholesale,23.99,eBooks,Polar Robots,EB514,50,Northwest
2655,Davon Base,Washington,900013587,Sales Associate I,Ted Botton,1,8.99,28/03/18,1102341,Retail,8.99,Blueprints,Hexacopter Drone Blueprint,BP106,1,Northwest
3163,Hyatt Yarrington,Oregon,900013587,Sales Associate I,Ted Botton,1,358,28/03/18,1102343,Retail,179,Drone Kits,BYOD-550,DK209,2,Northwest
3965,Reilly LLC,Washington,900013587,Sales Associate I,Ted Botton,1,714,19/04/18,1102492,Wholesale,119,Drone Kits,BYOD-400,DK206,6,Northwest
4368,Valencia BoHlingolsen,Washington,900013587,Sales Associate I,Ted Botton,1,54,01/05/18,1102572,Retail,54,Drone Kits,BYOD-100,DK201,1,Northwest
2884,Flatley-Effertz,Washington,900013587,Sales Associate I,Ted Botton,1,179.88,05/05/18,1102598,Wholesale,14.99,eBooks,Photograph Drones,EB513,12,Northwest
2386,Boehm Inc.,Idaho,900013587,Sales Associate I,Ted Botton,1,945,15/05/18,1102675,Wholesale,189,Robot Kits,BYOR-1500,RK603,5,Northwest
4026,Roderick Henrion,Washington,900013587,Sales Associate I,Ted Botton,1,54,26/06/18,1102970,Retail,54,Drone Kits,BYOD-100,DK201,1,Northwest
2386,Boehm Inc.,Idaho,900013587,Sales Associate I,Ted Botton,1,897,29/06/18,1102988,Wholesale,69,Drone Kits,BYOD-220,DK203,13,Northwest
3965,Reilly LLC,Washington,900013587,Sales Associate I,Ted Botton,1,445,04/07/18,1103032,Wholesale,89,Drone Kits,BYOD-300,DK204,5,Northwest
4226,Streich LLC,Washington,900013587,Sales Associate I,Ted Botton,1,144,04/07/18,1103034,Wholesale,12,Blueprints,Ladybug Robot Blueprint,BP107,12,Northwest
3930,Ralf Waylett,Alaska,900013587,Sales Associate I,Ted Botton,1,108,22/08/18,1103414,Retail,54,Drone Kits,BYOD-100,DK201,2,Northwest
2386,Boehm Inc.,Idaho,900013587,Sales Associate I,Ted Botton,1,143.94,26/08/18,1103441,Wholesale,23.99,eBooks,Polar Robots,EB514,6,Northwest
2460,Carleton Conring,Washington,900013587,Sales Associate I,Ted Botton,1,14.99,27/09/18,1103656,Retail,14.99,eBooks,Photograph Drones,EB513,1,Northwest
4226,Streich LLC,Washington,900013587,Sales Associate I,Ted Botton,1,4415,04/10/18,1103708,Wholesale,883,Robots,RWW-75 Robot,RS706,5,Northwest
4226,Streich LLC,Washington,900013587,Sales Associate I,Ted Botton,1,19767,19/10/18,1103804,Wholesale,599,Robots,RXW-9807 Robot,RS707,33,Northwest
3338,Juditha Preshaw,Washington,900013587,Sales Associate I,Ted Botton,1,899,04/11/18,1103907,Retail,899,Robots,MICR-23K Robot,RS702,1,Northwest
2612,Daisy Lowe,Oregon,900013587,Sales Associate I,Ted Botton,1,19.5,08/11/18,1103927,Retail,19.5,eBooks,Understanding Artificial Intelligence,EB521,1,Northwest
3095,Heather Schulist,Washington,900013587,Sales Associate I,Ted Botton,1,883,11/11/18,1103944,Retail,883,Robots,RWW-75 Robot,RS706,1,Northwest
4462,Wintheiser Inc.,Oregon,900013587,Sales Associate I,Ted Botton,1,89.94,06/12/18,1104107,Wholesale,14.99,eBooks,Photograph Drones,EB513,6,Northwest
3148,Howell Kassulke,Washington,900013587,Sales Associate I,Ted Botton,1,44.95,20/12/18,1104216,Retail,44.95,Training Videos,Understanding Automation,TV810,1,Northwest
3824,Nonie Meckiff,Oregon,900013587,Sales Associate I,Ted Botton,1,13.99,01/01/19,1104311,Retail,13.99,eBooks,Drone Building Essentials,EB507,1,Northwest
2395,Bradtke Inc.,Washington,900013587,Sales Associate I,Ted Botton,1,511.5,18/01/19,1104414,Wholesale,15.5,eBooks,Fixed Wing Drones,EB508,33,Northwest
2395,Bradtke Inc.,Washington,900013587,Sales Associate I,Ted Botton,1,224.55,10/02/19,1104535,Wholesale,24.95,eBooks,Building Your First Robot,EB502,9,Northwest
2395,Bradtke Inc.,Washington,900013587,Sales Associate I,Ted Botton,1,359.6,18/02/19,1104599,Wholesale,8.99,Blueprints,Bsquare Robot Blueprint,BP102,40,Northwest
2828,Esmaria Wimpeney,Alaska,900013587,Sales Associate I,Ted Botton,1,189,25/02/19,1104656,Retail,189,Robot Kits,BYOR-1500,RK603,1,Northwest
4386,Vevay Vaughan-Hughes,Washington,900013587,Sales Associate I,Ted Botton,1,19.99,02/03/19,1104696,Retail,19.99,eBooks,GPS Drones,EB509,1,Northwest
3965,Reilly LLC,Washington,900013587,Sales Associate I,Ted Botton,1,5400,12/03/19,1104757,Wholesale,450,Drones,DTD-7000 Drone,DS303,12,Northwest
2781,Effertz LLC,Washington,900013587,Sales Associate I,Ted Botton,1,3506.1,21/03/19,1104826,Wholesale,44.95,Training Videos,Understanding Automation,TV810,78,Northwest
2880,Filmore Bessey,Oregon,900013587,Sales Associate I,Ted Botton,1,8.99,27/03/19,1104861,Retail,8.99,Blueprints,Bsquare Robot Blueprint,BP102,1,Northwest
4462,Wintheiser Inc.,Oregon,900013587,Sales Associate I,Ted Botton,1,62.93,04/04/19,1104924,Wholesale,8.99,Blueprints,Hexacopter Drone Blueprint,BP106,7,Northwest
2566,Connie Leebeter,Washington,900013587,Sales Associate I,Ted Botton,1,12,08/04/19,1104957,Retail,12,Blueprints,Creature Robot Arms Blueprint,BP105,1,Northwest
3806,Nicole Hansen,Alaska,900013587,Sales Associate I,Ted Botton,1,19.99,09/04/19,1104961,Retail,19.99,eBooks,GPS Drones,EB509,1,Northwest
2243,Annetta Penchen,Washington,900013587,Sales Associate I,Ted Botton,1,883,14/04/19,1104995,Retail,883,Robots,RWW-75 Robot,RS706,1,Northwest
4226,Streich LLC,Washington,900013587,Sales Associate I,Ted Botton,1,124,15/04/19,1105006,Wholesale,15.5,eBooks,Fixed Wing Drones,EB508,8,Northwest
4285,Theodora Benedit,Washington,900013587,Sales Associate I,Ted Botton,1,899,25/04/19,1105073,Retail,899,Robots,MICR-23K Robot,RS702,1,Northwest
3363,Karine Eddolls,Oregon,900013587,Sales Associate I,Ted Botton,1,19.5,26/04/19,1105077,Retail,19.5,eBooks,SCARA Robots,EB517,1,Northwest
2386,Boehm Inc.,Idaho,900013587,Sales Associate I,Ted Botton,1,224.91,03/05/19,1105116,Wholesale,24.99,eBooks,Building Your Own Drone,EB503,9,Northwest
2441,Burg Litt,Idaho,900013587,Sales Associate I,Ted Botton,1,54,28/05/19,1105283,Retail,54,Drone Kits,BYOD-100,DK201,1,Northwest
2395,Bradtke Inc.,Washington,900013587,Sales Associate I,Ted Botton,1,629.79,01/06/19,1105322,Wholesale,29.99,Training Videos,Virtual Reality Basics,TV813,21,Northwest
3064,Harcourt Fabler,Oregon,900013587,Sales Associate I,Ted Botton,1,399,04/06/19,1105336,Retail,399,Drones,DA-SA702 Drone,DS301,1,Northwest
4462,Wintheiser Inc.,Oregon,900013587,Sales Associate I,Ted Botton,1,24.95,25/06/19,1105479,Wholesale,4.99,Blueprints,Cat Robot Blueprint,BP104,5,Northwest
2386,Boehm Inc.,Idaho,900013587,Sales Associate I,Ted Botton,1,224.91,29/06/19,1105510,Wholesale,24.99,eBooks,Building Your Own Drone,EB503,9,Northwest
3871,Paul Stiedemann,Idaho,900013587,Sales Associate I,Ted Botton,1,798,30/06/19,1105516,Retail,399,Drones,DA-SA702 Drone,DS301,2,Northwest
2395,Bradtke Inc.,Washington,900013587,Sales Associate I,Ted Botton,1,179.64,11/07/19,1105586,Wholesale,4.99,Blueprints,Cat Robot Blueprint,BP104,36,Northwest
3056,Hannah McKeighan,Idaho,900013587,Sales Associate I,Ted Botton,1,12,17/07/19,1105623,Retail,12,Blueprints,Upside Down Robot Blueprint,BP110,1,Northwest
3719,Millard Almon,Washington,900013587,Sales Associate I,Ted Botton,1,189,02/08/19,1105728,Retail,189,Robot Kits,BYOR-1500,RK603,1,Northwest
2313,Beatty LLC,Idaho,900013587,Sales Associate I,Ted Botton,1,1134,10/08/19,1105772,Wholesale,189,Robot Kits,BYOR-1500,RK603,6,Northwest
4469,Wyman Institute,Georgia,900016602,Sales Representative,Tiffani Puckey,1,39.95,04/09/17,1100955,Wholesale,7.99,Blueprints,Panda Robot Blueprint,BP108,5,Southeast
2989,Godfry Dancy,Florida,900016602,Sales Representative,Tiffani Puckey,1,23.99,05/09/17,1100964,Retail,23.99,eBooks,Polar Robots,EB514,1,Southeast
4464,Wolff LLC,South Carolina,900016602,Sales Representative,Tiffani Puckey,1,279.92,11/09/17,1101002,Wholesale,34.99,Training Videos,Robotic Essentials,TV808,8,Southeast
3959,Reggie Gleason,Georgia,900016602,Sales Representative,Tiffani Puckey,1,4.99,26/09/17,1101106,Retail,4.99,Blueprints,Cat Robot Blueprint,BP104,1,Southeast
4281,The Orn Company,Georgia,900016602,Sales Representative,Tiffani Puckey,1,599.8,03/10/17,1101157,Wholesale,29.99,Training Videos,Virtual Reality Basics,TV813,20,Southeast
4237,Sybila Grossier,Florida,900016602,Sales Representative,Tiffani Puckey,1,214,04/10/17,1101159,Retail,214,Robot Kits,BYOR-3000,RK605,1,Southeast
2679,Demetris Heinschke,Florida,900016602,Sales Representative,Tiffani Puckey,1,225,10/10/17,1101191,Retail,225,Robot Kits,BYOR-3535,RK606,1,Southeast
3944,Rau Nesby,Florida,900016602,Sales Representative,Tiffani Puckey,1,7.99,14/10/17,1101229,Retail,7.99,Blueprints,Panda Robot Blueprint,BP108,1,Southeast
3435,Kohler Inc.,Georgia,900016602,Sales Representative,Tiffani Puckey,1,2812.03,21/10/17,1101280,Wholesale,28.99,Training Videos,Understanding Raspberry PI,TV812,97,Southeast
3524,Leshia Schinetti,Florida,900016602,Sales Representative,Tiffani Puckey,1,14.99,29/10/17,1101337,Retail,14.99,eBooks,Photograph Drones,EB513,1,Southeast
2144,Abba Handman,Florida,900016602,Sales Representative,Tiffani Puckey,1,7.99,03/11/17,1101370,Retail,7.99,Blueprints,Panda Robot Blueprint,BP108,1,Southeast
2636,Darin Considine,Florida,900016602,Sales Representative,Tiffani Puckey,1,334,21/11/17,1101489,Retail,167,Drone Kits,BYOD-500,DK208,2,Southeast
4120,Schuppe Inc.,Alabama,900016602,Sales Representative,Tiffani Puckey,1,2500,24/11/17,1101506,Wholesale,250,Drones,DX-145 Drone,DS306,10,Southeast
4484,Yost LLC,Florida,900016602,Sales Representative,Tiffani Puckey,1,214.95,24/11/17,1101502,Wholesale,42.99,Training Videos,Understanding 3D Printing,TV809,5,Southeast
2467,Carmelita Ilyas,Georgia,900016602,Sales Representative,Tiffani Puckey,1,49,28/11/17,1101527,Retail,49,Training Videos,Mapping with Drones,TV806,1,Southeast
2287,Bailey Inc.,South Carolina,900016602,Sales Representative,Tiffani Puckey,1,2700,29/11/17,1101533,Wholesale,225,Robot Kits,BYOR-3535,RK606,12,Southeast
3245,Jast-Kuphal,Georgia,900016602,Sales Representative,Tiffani Puckey,1,29.99,08/12/17,1101621,Retail,29.99,Training Videos,Virtual Reality Basics,TV813,1,Southeast
3470,Lamond Gaylor,Florida,900016602,Sales Representative,Tiffani Puckey,1,455,08/12/17,1101615,Retail,455,Drones,DTI-84 Drone,DS305,1,Southeast
3836,O'Kon Inc.,Florida,900016602,Sales Representative,Tiffani Puckey,1,84,23/12/17,1101717,Wholesale,12,Blueprints,Ladybug Robot Blueprint,BP107,7,Southeast
4281,The Orn Company,Georgia,900016602,Sales Representative,Tiffani Puckey,1,8892,25/12/17,1101731,Wholesale,684,Robots,RQTE-554 Robot,RS705,13,Southeast
2436,Buckridge Inc.,Florida,900016602,Sales Representative,Tiffani Puckey,1,324.87,28/12/17,1101752,Wholesale,24.99,eBooks,Building Your Own Drone,EB503,13,Southeast
3903,Pollich Inc.,Florida,900016602,Sales Representative,Tiffani Puckey,1,149.7,10/01/18,1101844,Wholesale,24.95,eBooks,Building Your First Robot,EB502,6,Southeast
2850,Evie Jaspar,Florida,900016602,Sales Representative,Tiffani Puckey,1,8.99,06/02/18,1102011,Retail,8.99,Blueprints,Hexacopter Drone Blueprint,BP106,1,Southeast
3130,Hills Group,Georgia,900016602,Sales Representative,Tiffani Puckey,1,60,09/02/18,1102036,Wholesale,12,Blueprints,Creature Robot Arms Blueprint,BP105,5,Southeast
4120,Schuppe Inc.,Alabama,900016602,Sales Representative,Tiffani Puckey,1,6990,09/02/18,1102033,Wholesale,699,Robots,RLK-9920 Robot,RS704,10,Southeast
3201,Jacob Becker,Florida,900016602,Sales Representative,Tiffani Puckey,1,501,11/02/18,1102049,Retail,167,Drone Kits,BYOD-500,DK208,3,Southeast
